time,rate
1990/5/9,4.7339
1990/5/10,4.7339
1990/5/11,4.7339
1990/5/14,4.7339
1990/5/15,4.7339
1990/5/16,4.7339
1990/5/17,4.7339
1990/5/18,4.7339
1990/5/21,4.7339
1990/5/22,4.7339
1990/5/23,4.7339
1990/5/24,4.7339
1990/5/25,4.7339
1990/5/29,4.7339
1990/5/30,4.7339
1990/5/31,4.7339
1990/6/1,4.7339
1990/6/4,4.7339
1990/6/5,4.7339
1990/6/6,4.7339
1990/6/7,4.7339
1990/6/8,4.7339
1990/6/11,4.7339
1990/6/12,4.7339
1990/6/13,4.7339
1990/6/14,4.7339
1990/6/15,4.7339
1990/6/18,4.7339
1990/6/19,4.7334
1990/6/20,4.7339
1990/6/21,4.7339
1990/6/22,4.7339
1990/6/25,4.7339
1990/6/26,4.7339
1990/6/27,4.7339
1990/6/28,4.7339
1990/6/29,4.7339
1990/7/2,4.7339
1990/7/3,4.7339
1990/7/5,4.7339
1990/7/6,4.7339
1990/7/9,4.7339
1990/7/10,4.7339
1990/7/11,4.7339
1990/7/12,4.7339
1990/7/13,4.7339
1990/7/16,4.7339
1990/7/17,4.7339
1990/7/18,4.7339
1990/7/19,4.7339
1990/7/20,4.7339
1990/7/23,4.7339
1990/7/24,4.7339
1990/7/25,4.7339
1990/7/26,4.7339
1990/7/27,4.7339
1990/7/30,4.7339
1990/7/31,4.7339
1990/8/1,4.7339
1990/8/2,4.7339
1990/8/3,4.7339
1990/8/6,4.7339
1990/8/7,4.7339
1990/8/8,4.7339
1990/8/9,4.7339
1990/8/10,4.7339
1990/8/13,4.7339
1990/8/14,4.7339
1990/8/15,4.7339
1990/8/16,4.7339
1990/8/17,4.7339
1990/8/20,4.7339
1990/8/21,4.7339
1990/8/22,4.7339
1990/8/23,4.7339
1990/8/24,4.7339
1990/8/27,4.7339
1990/8/28,4.7339
1990/8/29,4.7339
1990/8/30,4.7339
1990/8/31,4.7339
1990/9/4,4.7339
1990/9/5,4.7339
1990/9/6,4.7339
1990/9/7,4.7339
1990/9/10,4.7339
1990/9/11,4.7339
1990/9/12,4.7339
1990/9/13,4.7339
1990/9/14,4.7339
1990/9/17,4.7339
1990/9/18,4.7399
1990/9/19,4.7339
1990/9/20,4.7339
1990/9/21,4.7339
1990/9/24,4.7339
1990/9/25,4.7339
1990/9/26,4.7339
1990/9/27,4.7339
1990/9/28,4.7339
1990/10/1,4.7339
1990/10/2,4.7339
1990/10/3,4.7339
1990/10/4,4.7339
1990/10/5,4.7339
1990/10/9,4.7339
1990/10/10,4.7339
1990/10/11,4.7339
1990/10/12,4.7339
1990/10/15,4.7339
1990/10/16,4.7339
1990/10/17,4.7339
1990/10/18,4.7339
1990/10/19,4.7339
1990/10/22,4.7339
1990/10/23,4.7339
1990/10/24,4.7339
1990/10/25,4.7339
1990/10/26,4.7339
1990/10/29,4.7339
1990/10/30,4.7339
1990/10/31,4.7339
1990/11/1,4.7339
1990/11/2,4.7339
1990/11/5,4.7339
1990/11/6,4.7339
1990/11/7,4.7339
1990/11/8,4.7339
1990/11/9,4.7339
1990/11/13,4.7339
1990/11/14,4.7339
1990/11/15,4.7339
1990/11/19,5.2352
1990/11/20,5.2352
1990/11/21,5.2352
1990/11/23,5.2352
1990/11/26,5.2352
1990/11/27,5.2352
1990/11/28,5.2352
1990/11/29,5.2352
1990/11/30,5.2352
1990/12/3,5.2352
1990/12/4,5.2352
1990/12/5,5.2352
1990/12/6,5.2352
1990/12/7,5.2352
1990/12/10,5.2352
1990/12/11,5.2352
1990/12/12,5.2352
1990/12/13,5.2352
1990/12/14,5.2352
1990/12/17,5.2352
1990/12/18,5.2352
1990/12/19,5.2352
1990/12/20,5.2352
1990/12/21,5.2352
1990/12/24,5.2352
1990/12/26,5.2352
1990/12/27,5.2352
1990/12/28,5.2352
1990/12/31,5.2352
1991/1/2,5.2352
1991/1/3,5.2352
1991/1/4,5.2352
1991/1/7,5.2352
1991/1/8,5.2352
1991/1/9,5.2352
1991/1/10,5.2352
1991/1/11,5.2352
1991/1/14,5.2352
1991/1/15,5.2352
1991/1/16,5.2352
1991/1/17,5.2352
1991/1/18,5.2352
1991/1/22,5.2352
1991/1/23,5.2352
1991/1/24,5.2352
1991/1/25,5.2352
1991/1/28,5.2352
1991/1/29,5.2352
1991/1/30,5.2352
1991/1/31,5.2352
1991/2/1,5.2352
1991/2/4,5.2352
1991/2/5,5.2352
1991/2/6,5.2352
1991/2/7,5.2352
1991/2/8,5.2352
1991/2/11,5.2352
1991/2/12,5.2352
1991/2/13,5.2352
1991/2/14,5.2352
1991/2/15,5.2352
1991/2/19,5.2352
1991/2/20,5.2352
1991/2/21,5.2352
1991/2/22,5.2352
1991/2/25,5.2352
1991/2/26,5.2352
1991/2/27,5.2352
1991/2/28,5.2352
1991/3/1,5.2352
1991/3/4,5.2352
1991/3/5,5.2352
1991/3/11,5.2352
1991/3/12,5.2352
1991/3/13,5.2352
1991/3/14,5.2352
1991/3/15,5.2352
1991/3/18,5.2352
1991/3/19,5.2352
1991/3/20,5.2352
1991/3/21,5.2352
1991/3/22,5.2352
1991/3/25,5.2352
1991/3/26,5.2352
1991/3/27,5.2352
1991/3/28,5.2352
1991/3/29,5.2352
1991/4/1,5.2352
1991/4/2,5.2352
1991/4/3,5.2352
1991/4/4,5.2352
1991/4/5,5.2352
1991/4/8,5.2352
1991/4/9,5.2853
1991/4/10,5.2853
1991/4/11,5.2853
1991/4/12,5.2827
1991/4/15,5.2827
1991/4/16,5.2827
1991/4/17,5.2827
1991/4/18,5.289
1991/4/19,5.2979
1991/4/22,5.3083
1991/4/23,5.3036
1991/4/24,5.3036
1991/4/25,5.3036
1991/4/26,5.3036
1991/4/29,5.3036
1991/5/1,5.3007
1991/5/2,5.3007
1991/5/3,5.3007
1991/5/6,5.3201
1991/5/7,5.3201
1991/5/8,5.3201
1991/5/9,5.3264
1991/5/10,5.3264
1991/5/13,5.3264
1991/5/14,5.3264
1991/5/15,5.3201
1991/5/16,5.3201
1991/5/17,5.3201
1991/5/20,5.3332
1991/5/21,5.3332
1991/5/22,5.3296
1991/5/23,5.3359
1991/5/24,5.3359
1991/5/28,5.3359
1991/5/29,5.3359
1991/5/30,5.349
1991/5/31,5.349
1991/6/3,5.3537
1991/6/4,5.3585
1991/6/5,5.3585
1991/6/6,5.3585
1991/6/7,5.3585
1991/6/10,5.3674
1991/6/11,5.3674
1991/6/12,5.3674
1991/6/13,5.3737
1991/6/17,5.3737
1991/6/18,5.3737
1991/6/19,5.3737
1991/6/20,5.369
1991/6/21,5.369
1991/6/24,5.369
1991/6/25,5.369
1991/6/26,5.369
1991/6/27,5.369
1991/6/28,5.369
1991/7/1,5.369
1991/7/2,5.3784
1991/7/3,5.3847
1991/7/5,5.3847
1991/7/8,5.3789
1991/7/9,5.3742
1991/7/10,5.3742
1991/7/11,5.3742
1991/7/12,5.3742
1991/7/15,5.3679
1991/7/16,5.3679
1991/7/17,5.3679
1991/7/18,5.3679
1991/7/19,5.3679
1991/7/22,5.3605
1991/7/23,5.3605
1991/7/24,5.3605
1991/7/26,5.3605
1991/7/29,5.3605
1991/7/30,5.3605
1991/7/31,5.3605
1991/8/1,5.3605
1991/8/2,5.3605
1991/8/5,5.3605
1991/8/6,5.3568
1991/8/7,5.3568
1991/8/8,5.3568
1991/8/9,5.3618
1991/8/12,5.3618
1991/8/13,5.3618
1991/8/14,5.3618
1991/8/15,5.3618
1991/8/16,5.3696
1991/8/19,5.3785
1991/8/20,5.3936
1991/8/21,5.3888
1991/8/22,5.3862
1991/8/23,5.3862
1991/8/26,5.3862
1991/8/27,5.3862
1991/8/28,5.3862
1991/8/29,5.3862
1991/8/30,5.3862
1991/9/3,5.3862
1991/9/4,5.3862
1991/9/5,5.3862
1991/9/6,5.3862
1991/9/9,5.3862
1991/9/10,5.3835
1991/9/11,5.3835
1991/9/12,5.3835
1991/9/13,5.3835
1991/9/17,5.3835
1991/9/19,5.3899
1991/9/20,5.3899
1991/9/23,5.3899
1991/9/24,5.3899
1991/9/25,5.3899
1991/9/26,5.3899
1991/9/27,5.3899
1991/10/1,5.3899
1991/10/2,5.3899
1991/10/3,5.3899
1991/10/4,5.3854
1991/10/7,5.3854
1991/10/8,5.3854
1991/10/9,5.3944
1991/10/10,5.3944
1991/10/11,5.3944
1991/10/15,5.3944
1991/10/16,5.3944
1991/10/18,5.3944
1991/10/21,5.3944
1991/10/22,5.3944
1991/10/23,5.3944
1991/10/24,5.3944
1991/10/25,5.3944
1991/10/29,5.3807
1991/10/30,5.3944
1991/10/31,5.3944
1991/11/4,5.3944
1991/11/5,5.3944
1991/11/8,5.3975
1991/11/14,5.4002
1991/11/15,5.3976
1991/11/18,5.3976
1991/11/19,5.3976
1991/11/20,5.3976
1991/11/21,5.3955
1991/11/22,5.402
1991/11/25,5.402
1991/11/26,5.402
1991/11/27,5.402
1991/11/29,5.4115
1991/12/2,5.4115
1991/12/3,5.4115
1991/12/4,5.4115
1991/12/5,5.4115
1991/12/6,5.4115
1991/12/9,5.4115
1991/12/10,5.4115
1991/12/11,5.4207
1991/12/12,5.4207
1991/12/13,5.4207
1991/12/16,5.4299
1991/12/17,5.4261
1991/12/18,5.4261
1991/12/19,5.4261
1991/12/20,5.4261
1991/12/23,5.4261
1991/12/24,5.4292
1991/12/26,5.4292
1991/12/27,5.4292
1991/12/30,5.4478
1991/12/31,5.4478
1992/1/2,5.4478
1992/1/3,5.4559
1992/1/6,5.4559
1992/1/7,5.4494
1992/1/8,5.4494
1992/1/9,5.4494
1992/1/10,5.4591
1992/1/13,5.4646
1992/1/14,5.4646
1992/1/15,5.4646
1992/1/16,5.4686
1992/1/17,5.4686
1992/1/21,5.4641
1992/1/22,5.4641
1992/1/23,5.4641
1992/1/24,5.4668
1992/1/27,5.4668
1992/1/28,5.4686
1992/1/29,5.4686
1992/1/30,5.4686
1992/1/31,5.4686
1992/2/3,5.4686
1992/2/4,5.4686
1992/2/5,5.4686
1992/2/6,5.455
1992/2/7,5.455
1992/2/10,5.448
1992/2/11,5.4573
1992/2/12,5.4665
1992/2/13,5.47
1992/2/14,5.47
1992/2/17,5.47
1992/2/18,5.47
1992/2/19,5.47
1992/2/20,5.47
1992/2/21,5.47
1992/2/24,5.47
1992/2/25,5.47
1992/2/26,5.47
1992/2/27,5.4693
1992/2/28,5.4693
1992/3/2,5.4693
1992/3/3,5.4693
1992/3/4,5.475
1992/3/5,5.475
1992/3/6,5.475
1992/3/9,5.475
1992/3/10,5.475
1992/3/11,5.475
1992/3/12,5.4727
1992/3/13,5.4755
1992/3/16,5.4755
1992/3/17,5.4755
1992/3/18,5.47
1992/3/19,5.47
1992/3/20,5.4792
1992/3/23,5.4792
1992/3/24,5.4792
1992/3/25,5.475
1992/3/26,5.47
1992/3/27,5.47
1992/3/30,5.4675
1992/3/31,5.4675
1992/4/1,5.4675
1992/4/2,5.4675
1992/4/3,5.4675
1992/4/6,5.4675
1992/4/7,5.4675
1992/4/8,5.4675
1992/4/9,5.4655
1992/4/10,5.4655
1992/4/13,5.494
1992/4/14,5.494
1992/4/15,5.519
1992/4/16,5.519
1992/4/17,5.519
1992/4/20,5.519
1992/4/21,5.519
1992/4/22,5.519
1992/4/23,5.519
1992/4/24,5.5116
1992/4/27,5.5116
1992/4/28,5.5116
1992/4/29,5.5101
1992/4/30,5.5101
1992/5/1,5.5101
1992/5/4,5.5101
1992/5/5,5.5101
1992/5/6,5.525
1992/5/7,5.52
1992/5/8,5.52
1992/5/11,5.515
1992/5/12,5.515
1992/5/13,5.5
1992/5/14,5.5
1992/5/15,5.5
1992/5/18,5.5
1992/5/19,5.5
1992/5/20,5.5
1992/5/21,5.5
1992/5/22,5.5
1992/5/25,5.495
1992/5/26,5.495
1992/5/27,5.4911
1992/5/28,5.4911
1992/5/29,5.4911
1992/6/1,5.4866
1992/6/2,5.48
1992/6/3,5.48
1992/6/4,5.485
1992/6/5,5.485
1992/6/8,5.48
1992/6/9,5.48
1992/6/10,5.48
1992/6/11,5.48
1992/6/12,5.48
1992/6/15,5.48
1992/6/16,5.4747
1992/6/17,5.4747
1992/6/18,5.4747
1992/6/19,5.4747
1992/6/22,5.4747
1992/6/23,5.47
1992/6/24,5.47
1992/6/25,5.4621
1992/6/26,5.4621
1992/6/29,5.4621
1992/6/30,5.4621
1992/7/1,5.4621
1992/7/2,5.4621
1992/7/3,5.4621
1992/7/6,5.4621
1992/7/7,5.4621
1992/7/8,5.4621
1992/7/9,5.45
1992/7/10,5.4585
1992/7/13,5.4585
1992/7/14,5.4585
1992/7/15,5.4585
1992/7/16,5.4585
1992/7/17,5.4485
1992/7/20,5.4335
1992/7/21,5.4335
1992/7/22,5.4285
1992/7/23,5.4247
1992/7/24,5.42
1992/7/27,5.42
1992/7/28,5.42
1992/7/29,5.42
1992/7/30,5.42
1992/7/31,5.42
1992/8/3,5.42
1992/8/4,5.4347
1992/8/5,5.4347
1992/8/6,5.4486
1992/8/7,5.4486
1992/8/10,5.4486
1992/8/11,5.4451
1992/8/12,5.4451
1992/8/13,5.4451
1992/8/14,5.4412
1992/8/17,5.4412
1992/8/18,5.4412
1992/8/19,5.4412
1992/8/20,5.4412
1992/8/21,5.43
1992/8/24,5.4064
1992/8/25,5.4064
1992/8/26,5.4064
1992/8/27,5.4064
1992/8/28,5.4064
1992/8/31,5.4064
1992/9/1,5.4064
1992/9/2,5.3989
1992/9/3,5.4301
1992/9/4,5.4651
1992/9/7,5.4651
1992/9/8,5.4651
1992/9/9,5.4651
1992/9/10,5.4988
1992/9/11,5.5028
1992/9/14,5.5098
1992/9/15,5.5098
1992/9/16,5.52
1992/9/17,5.5253
1992/9/18,5.515
1992/9/21,5.524
1992/9/22,5.521
1992/9/23,5.521
1992/9/24,5.519
1992/9/25,5.519
1992/9/28,5.519
1992/9/29,5.5089
1992/9/30,5.5002
1992/10/1,5.5002
1992/10/2,5.5002
1992/10/5,5.5002
1992/10/6,5.5118
1992/10/7,5.5278
1992/10/8,5.5318
1992/10/9,5.54
1992/10/12,5.54
1992/10/13,5.54
1992/10/14,5.54
1992/10/15,5.54
1992/10/16,5.54
1992/10/19,5.54
1992/10/20,5.5495
1992/10/21,5.5515
1992/10/22,5.5515
1992/10/23,5.5515
1992/10/26,5.5515
1992/10/27,5.5555
1992/10/28,5.5555
1992/10/29,5.5555
1992/10/30,5.5525
1992/11/2,5.5545
1992/11/3,5.565
1992/11/4,5.565
1992/11/5,5.565
1992/11/6,5.565
1992/11/9,5.565
1992/11/10,5.5802
1992/11/11,5.5802
1992/11/12,5.5802
1992/11/13,5.5742
1992/11/16,5.5742
1992/11/17,5.5742
1992/11/18,5.5742
1992/11/19,5.61
1992/11/20,5.66
1992/11/23,5.66
1992/11/24,5.6848
1992/11/25,5.6797
1992/11/26,5.6736
1992/11/27,5.6955
1992/11/30,5.7198
1992/12/1,5.7388
1992/12/2,5.7388
1992/12/3,5.7388
1992/12/4,5.7864
1992/12/7,5.7864
1992/12/8,5.825
1992/12/9,5.825
1992/12/10,5.845
1992/12/11,5.845
1992/12/14,5.845
1992/12/15,5.886
1992/12/16,5.886
1992/12/17,5.886
1992/12/18,5.85
1992/12/21,5.8165
1992/12/22,5.785
1992/12/23,5.785
1992/12/24,5.7518
1992/12/25,5.7518
1992/12/28,5.7518
1992/12/29,5.7518
1992/12/30,5.7518
1992/12/31,5.7518
1993/1/4,5.7518
1993/1/5,5.7518
1993/1/6,5.76
1993/1/7,5.76
1993/1/8,5.76
1993/1/11,5.76
1993/1/12,5.76
1993/1/13,5.76
1993/1/14,5.76
1993/1/15,5.76
1993/1/18,5.76
1993/1/19,5.76
1993/1/20,5.76
1993/1/21,5.775
1993/1/22,5.775
1993/1/25,5.775
1993/1/26,5.775
1993/1/27,5.775
1993/1/28,5.775
1993/1/29,5.775
1993/2/1,5.775
1993/2/2,5.775
1993/2/3,5.775
1993/2/4,5.775
1993/2/5,5.7855
1993/2/8,5.7855
1993/2/9,5.7855
1993/2/10,5.7855
1993/2/11,5.7855
1993/2/12,5.7855
1993/2/15,5.7855
1993/2/16,5.7855
1993/2/17,5.7855
1993/2/18,5.785
1993/2/19,5.755
1993/2/22,5.755
1993/2/23,5.7402
1993/2/24,5.7402
1993/2/25,5.7402
1993/2/26,5.7402
1993/3/1,5.7402
1993/3/2,5.7402
1993/3/3,5.73
1993/3/4,5.73
1993/3/5,5.73
1993/3/8,5.73
1993/3/9,5.73
1993/3/10,5.73
1993/3/11,5.73
1993/3/12,5.73
1993/3/15,5.748
1993/3/16,5.748
1993/3/17,5.748
1993/3/18,5.748
1993/3/19,5.7299
1993/3/22,5.7299
1993/3/23,5.7299
1993/3/24,5.719
1993/3/25,5.719
1993/3/26,5.719
1993/3/29,5.719
1993/3/30,5.719
1993/3/31,5.719
1993/4/1,5.719
1993/4/2,5.719
1993/4/5,5.719
1993/4/6,5.719
1993/4/7,5.719
1993/4/8,5.719
1993/4/9,5.719
1993/4/12,5.719
1993/4/13,5.702
1993/4/14,5.702
1993/4/15,5.702
1993/4/16,5.702
1993/4/19,5.6934
1993/4/20,5.6934
1993/4/21,5.6934
1993/4/22,5.6934
1993/4/23,5.6934
1993/4/26,5.6934
1993/4/27,5.6934
1993/4/28,5.7084
1993/4/29,5.7084
1993/4/30,5.7084
1993/5/3,5.7084
1993/5/4,5.7084
1993/5/5,5.7084
1993/5/6,5.7084
1993/5/7,5.7084
1993/5/10,5.7084
1993/5/11,5.7188
1993/5/12,5.7188
1993/5/13,5.729
1993/5/14,5.729
1993/5/17,5.729
1993/5/18,5.729
1993/5/19,5.729
1993/5/20,5.729
1993/5/21,5.729
1993/5/24,5.729
1993/5/25,5.729
1993/5/26,5.729
1993/5/27,5.729
1993/5/28,5.729
1993/5/31,5.729
1993/6/1,5.729
1993/6/2,5.729
1993/6/3,5.729
1993/6/4,5.71
1993/6/7,5.71
1993/6/8,5.71
1993/6/9,5.71
1993/6/10,5.71
1993/6/11,5.71
1993/6/14,5.71
1993/6/15,5.7386
1993/6/16,5.7502
1993/6/17,5.7502
1993/6/18,5.7502
1993/6/21,5.7612
1993/6/22,5.7612
1993/6/23,5.7612
1993/6/24,5.7612
1993/6/25,5.7612
1993/6/28,5.7612
1993/6/29,5.7612
1993/6/30,5.7612
1993/7/1,5.7612
1993/7/2,5.7612
1993/7/5,5.7612
1993/7/6,5.7612
1993/7/7,5.7612
1993/7/8,5.7612
1993/7/9,5.7612
1993/7/12,5.7612
1993/7/13,5.7612
1993/7/14,5.7612
1993/7/15,5.7612
1993/7/16,5.7612
1993/7/19,5.7612
1993/7/20,5.7612
1993/7/21,5.7612
1993/7/22,5.7612
1993/7/23,5.7612
1993/7/26,5.7612
1993/7/27,5.7612
1993/7/28,5.7612
1993/7/29,5.7612
1993/7/30,5.7612
1993/8/2,5.7612
1993/8/3,5.7612
1993/8/4,5.7612
1993/8/5,5.7612
1993/8/6,5.7612
1993/8/9,5.7612
1993/8/10,5.7612
1993/8/11,5.7818
1993/8/12,5.7818
1993/8/13,5.7818
1993/8/16,5.7818
1993/8/17,5.7818
1993/8/18,5.7818
1993/8/19,5.7818
1993/8/20,5.7818
1993/8/23,5.7818
1993/8/24,5.7818
1993/8/25,5.7818
1993/8/26,5.7818
1993/8/27,5.7818
1993/8/30,5.7883
1993/8/31,5.7883
1993/9/1,5.7883
1993/9/2,5.7868
1993/9/3,5.7868
1993/9/6,5.7868
1993/9/7,5.7868
1993/9/8,5.7868
1993/9/9,5.7868
1993/9/10,5.7868
1993/9/13,5.7868
1993/9/14,5.7868
1993/9/15,5.7868
1993/9/16,5.7868
1993/9/17,5.7868
1993/9/20,5.7868
1993/9/21,5.7868
1993/9/22,5.7868
1993/9/23,5.7868
1993/9/24,5.7868
1993/9/27,5.7868
1993/9/28,5.7868
1993/9/29,5.7868
1993/9/30,5.7868
1993/10/1,5.7868
1993/10/4,5.7868
1993/10/5,5.7868
1993/10/6,5.7868
1993/10/7,5.7868
1993/10/8,5.7868
1993/10/11,5.7868
1993/10/12,5.7868
1993/10/13,5.7868
1993/10/14,5.7868
1993/10/15,5.7868
1993/10/18,5.7868
1993/10/19,5.7868
1993/10/20,5.7868
1993/10/21,5.7868
1993/10/22,5.7668
1993/10/25,5.7668
1993/10/26,5.7668
1993/10/27,5.7668
1993/10/28,5.7668
1993/10/29,5.7868
1993/11/1,5.7868
1993/11/2,5.7868
1993/11/3,5.7868
1993/11/4,5.7868
1993/11/5,5.7868
1993/11/8,5.7868
1993/11/9,5.7868
1993/11/10,5.7868
1993/11/11,5.7868
1993/11/12,5.7868
1993/11/15,5.7868
1993/11/16,5.7868
1993/11/17,5.7868
1993/11/18,5.805
1993/11/19,5.805
1993/11/22,5.805
1993/11/23,5.805
1993/11/24,5.805
1993/11/25,5.805
1993/11/26,5.805
1993/11/29,5.805
1993/11/30,5.805
1993/12/1,5.805
1993/12/2,5.805
1993/12/3,5.805
1993/12/6,5.805
1993/12/7,5.805
1993/12/8,5.805
1993/12/9,5.805
1993/12/10,5.81
1993/12/13,5.81
1993/12/14,5.81
1993/12/15,5.81
1993/12/16,5.81
1993/12/17,5.81
1993/12/20,5.81
1993/12/21,5.81
1993/12/22,5.81
1993/12/23,5.81
1993/12/24,5.81
1993/12/27,5.81
1993/12/28,5.81
1993/12/29,5.8
1993/12/30,5.8
1993/12/31,5.8
1994/1/4,8.7
1994/1/5,8.7
1994/1/6,8.7
1994/1/7,8.69
1994/1/10,8.7
1994/1/11,8.7
1994/1/12,8.7
1994/1/13,8.7
1994/1/14,8.7
1994/1/17,8.7
1994/1/18,8.7
1994/1/19,8.7
1994/1/20,8.7
1994/1/21,8.7
1994/1/24,8.7
1994/1/25,8.71
1994/1/26,8.7
1994/1/27,8.7
1994/1/28,8.7
1994/1/31,8.7
1994/2/1,8.6994
1994/2/2,8.701
1994/2/3,8.7034
1994/2/4,8.701
1994/2/7,8.7005
1994/2/8,8.7074
1994/2/9,8.7074
1994/2/10,8.7074
1994/2/11,8.7074
1994/2/14,8.7074
1994/2/15,8.7074
1994/2/16,8.7024
1994/2/17,8.7065
1994/2/18,8.702
1994/2/21,8.6988
1994/2/22,8.6995
1994/2/23,8.6966
1994/2/24,8.7022
1994/2/25,8.6947
1994/2/28,8.6947
1994/3/1,8.702
1994/3/2,8.705
1994/3/3,8.706
1994/3/4,8.71
1994/3/7,8.7066
1994/3/8,8.705
1994/3/9,8.7038
1994/3/10,8.7003
1994/3/11,8.7038
1994/3/14,8.7005
1994/3/15,8.7
1994/3/16,8.7007
1994/3/17,8.7002
1994/3/18,8.7
1994/3/21,8.6992
1994/3/22,8.6978
1994/3/23,8.6993
1994/3/24,8.7055
1994/3/25,8.7012
1994/3/28,8.7016
1994/3/29,8.7024
1994/3/30,8.7002
1994/3/31,8.708
1994/4/1,8.708
1994/4/4,8.708
1994/4/5,8.708
1994/4/6,8.708
1994/4/7,8.708
1994/4/8,8.708
1994/4/11,8.708
1994/4/12,8.708
1994/4/13,8.708
1994/4/14,8.708
1994/4/15,8.7129
1994/4/18,8.6952
1994/4/19,8.6945
1994/4/20,8.6937
1994/4/21,8.6925
1994/4/22,8.6925
1994/4/25,8.6909
1994/4/26,8.6894
1994/4/27,8.6877
1994/4/28,8.6872
1994/4/29,8.6847
1994/5/2,8.6847
1994/5/3,8.6784
1994/5/4,8.6736
1994/5/5,8.6682
1994/5/6,8.6664
1994/5/9,8.6653
1994/5/10,8.664
1994/5/11,8.6629
1994/5/12,8.662
1994/5/13,8.661
1994/5/16,8.6606
1994/5/17,8.6607
1994/5/18,8.6605
1994/5/19,8.6604
1994/5/20,8.6602
1994/5/23,8.6604
1994/5/24,8.6602
1994/5/25,8.6602
1994/5/26,8.66
1994/5/27,8.6598
1994/5/30,8.6597
1994/5/31,8.6596
1994/6/1,8.6594
1994/6/2,8.6591
1994/6/3,8.6591
1994/6/6,8.659
1994/6/7,8.659
1994/6/8,8.6588
1994/6/9,8.6585
1994/6/10,8.6583
1994/6/13,8.6581
1994/6/14,8.6579
1994/6/15,8.6575
1994/6/16,8.6573
1994/6/17,8.6571
1994/6/20,8.6569
1994/6/21,8.6564
1994/6/22,8.6557
1994/6/23,8.655
1994/6/24,8.6544
1994/6/27,8.6539
1994/6/28,8.6533
1994/6/29,8.6526
1994/6/30,8.6517
1994/7/1,8.6501
1994/7/4,8.65
1994/7/5,8.6496
1994/7/6,8.649
1994/7/7,8.6481
1994/7/8,8.6474
1994/7/11,8.6466
1994/7/12,8.6458
1994/7/13,8.6447
1994/7/14,8.6437
1994/7/15,8.6429
1994/7/18,8.6418
1994/7/19,8.6408
1994/7/20,8.6389
1994/7/21,8.6364
1994/7/22,8.6335
1994/7/25,8.6295
1994/7/26,8.6264
1994/7/27,8.6238
1994/7/28,8.6214
1994/7/29,8.6197
1994/8/1,8.6169
1994/8/2,8.6141
1994/8/3,8.6114
1994/8/4,8.6088
1994/8/5,8.6055
1994/8/8,8.6023
1994/8/9,8.6003
1994/8/10,8.5982
1994/8/11,8.5962
1994/8/12,8.5938
1994/8/15,8.5912
1994/8/16,8.5887
1994/8/17,8.5856
1994/8/18,8.5831
1994/8/19,8.5801
1994/8/22,8.5774
1994/8/23,8.5758
1994/8/24,8.5735
1994/8/25,8.5708
1994/8/26,8.5675
1994/8/29,8.5643
1994/8/30,8.5616
1994/8/31,8.5591
1994/9/1,8.5565
1994/9/2,8.554
1994/9/5,8.5511
1994/9/6,8.5491
1994/9/7,8.547
1994/9/8,8.5448
1994/9/9,8.5422
1994/9/12,8.5407
1994/9/13,8.5396
1994/9/14,8.5381
1994/9/15,8.5365
1994/9/16,8.5352
1994/9/19,8.534
1994/9/20,8.5337
1994/9/21,8.5333
1994/9/22,8.5325
1994/9/23,8.532
1994/9/26,8.5311
1994/9/27,8.5303
1994/9/28,8.5303
1994/9/29,8.5301
1994/9/30,8.53
1994/10/3,8.53
1994/10/4,8.53
1994/10/5,8.5301
1994/10/6,8.53
1994/10/7,8.53
1994/10/10,8.53
1994/10/11,8.53
1994/10/12,8.53
1994/10/13,8.5297
1994/10/14,8.5297
1994/10/17,8.5297
1994/10/18,8.5296
1994/10/19,8.5296
1994/10/20,8.5296
1994/10/21,8.5295
1994/10/24,8.529
1994/10/25,8.5285
1994/10/26,8.5285
1994/10/27,8.5273
1994/10/28,8.5266
1994/10/31,8.526
1994/11/1,8.5254
1994/11/2,8.5254
1994/11/3,8.5238
1994/11/4,8.5238
1994/11/7,8.5238
1994/11/8,8.5238
1994/11/9,8.52
1994/11/10,8.519
1994/11/11,8.518
1994/11/14,8.5174
1994/11/15,8.5174
1994/11/16,8.5153
1994/11/17,8.514
1994/11/18,8.5136
1994/11/21,8.5136
1994/11/22,8.5126
1994/11/23,8.5126
1994/11/24,8.5111
1994/11/25,8.5105
1994/11/28,8.5101
1994/11/29,8.5093
1994/11/30,8.509
1994/12/1,8.5084
1994/12/2,8.5079
1994/12/5,8.5074
1994/12/6,8.507
1994/12/7,8.5041
1994/12/8,8.5025
1994/12/9,8.4992
1994/12/12,8.496
1994/12/13,8.493
1994/12/14,8.4901
1994/12/15,8.4874
1994/12/16,8.4835
1994/12/19,8.4801
1994/12/20,8.4754
1994/12/21,8.472
1994/12/22,8.4677
1994/12/23,8.4626
1994/12/26,8.4588
1994/12/27,8.4588
1994/12/28,8.4518
1994/12/29,8.4491
1994/12/30,8.4462
1995/1/2,8.4462
1995/1/3,8.4447
1995/1/4,8.4447
1995/1/5,8.443
1995/1/6,8.4426
1995/1/9,8.4422
1995/1/10,8.4417
1995/1/11,8.4415
1995/1/12,8.4412
1995/1/13,8.4411
1995/1/16,8.441
1995/1/17,8.4407
1995/1/18,8.4405
1995/1/19,8.4402
1995/1/23,8.4397
1995/1/24,8.4394
